ART_ID,CODE,CONTEXT,COUNTRY,CONDITION,ARTEFACT,SUB_CATEGORY,LONGITUDE,LATITUDE,RECOVERY_METHOD,CLASSIFICATION,BP_ASSOCIATION,TP_ASSOCIATION,ABS_DATE_METHOD,ABS_DATE_1,ABS_DATE_STD_1,ABS_DATE_ID_1,ABS_DATE_2,ABS_DATE_STD_2,ABS_DATE_ID_2,ABS_DATE_3,ABS_DATE_STD_3,ABS_DATE_ID_3,ABS_DATE_4,ABS_DATE_STD_4,ABS_DATE_ID_4,ABS_DATE_5,ABS_DATE_STD_5,ABS_DATE_ID_5,RELAT_DATE_METHOD,RELAT_DATE_CHRONO,RAW_MAT,DORS_BLADE_PROF,BLADE_DET,BLADE_CURV,DORSAL_PATTERN,BULB_MORPH,CONUS_FORM,BUTT_MORPH,BUTT_PREP_1,BUTT_PREP_2,CORE_MORPH,PLAT_REJUV,CORE_METHOD,CORE_DIRECTIONALITY,CORE_TABLET_REJUV,CORE_FLAKE_REJUV,CORE_FRONT_REJUV,CORE_DIST_REJUV,CORE_SIDE_REJUV,TANG_ORIENTATION,WEIGHT,LENGTH,WIDTH,ELONGATION,THICKNESS,PLAT_DEPTH,CORE_LENGTH,CORE_WIDTH,CORE_BREADTH,CORE_ELONGATION,TCSA,TCSP,BURINATION,REFERENCES
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,6.59,40.15,10.25,3.917073171,4.1,,,,,,21.01,16.81,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,5.1,33.48,11.72,2.85665529,4.1,,,,,,24.03,18.87,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,5.61,39.64,9.48,4.181434599,3.64,,,,,,17.25,15.46,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,3.21,24.85,5.01,4.96007984,4.91,,,,,,12.3,10.52,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,0.98,19.13,6.12,3.125816993,3.12,,,,,,9.55,10.49,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,2.61,31.25,7.13,4.382889201,2.11,,,,,,7.52,11.27,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.61,37.21,8.15,4.565644172,2.01,,,,,,8.19,12.69,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.88,33.61,8.1,4.149382716,4.07,,,,,,16.48,13.84,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.91,35.61,10.61,3.356267672,4.91,,,,,,26.05,17.84,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,1.81,21.83,2.91,7.501718213,2.27,,,,,,3.3,5.61,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,16.52,62.14,19.81,3.136799596,5.23,,,,,,51.8,31.01,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,12.22,42.89,16.34,2.624847001,5.12,,,,,,41.83,25.98,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,19.21,55,20.53,2.679006332,5.84,,,,,,59.95,32.34,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,20.92,72.15,18.66,3.866559486,5.12,,,,,,47.77,29.3,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,16.21,45.12,19.54,2.309109519,5,,,,,,48.85,30.52,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,11.09,37.54,21.2,1.770754717,3.21,,,,,,34.03,32.28,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.89,49.99,14.1,3.545390071,4.92,,,,,,34.69,22.7,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Swidry Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,10.12,52.45,13.19,3.976497346,4.52,,,,,,29.81,21.19,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,19.1,58.16,18.9,3.077248677,6.12,,,,,,57.83,30.16,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,18.47,55.19,19.12,2.886506276,6.85,,,,,,65.49,30.88,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,71.25,88.12,34.98,2.519153802,8.24,,,,,,144.12,54.31,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,6.52,41.53,16.12,2.57630273,4.1,,,,,,33.05,25.16,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,9.98,46.11,14.82,3.111336032,5.1,,,,,,37.79,23.82,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,9.65,40.54,13.22,3.066565809,3.78,,,,,,24.99,20.83,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,26.71,36.42,18.12,2.009933775,8.96,,,,,,81.18,30.86,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,SRO,CUNI,N,N,N,N,N,,119.6,,,,,,31.99,27.14,22.78,1.178703021,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,SRO,CUNI,N,N,N,Y,Y,,106.17,,,,,,38.14,26.14,28.72,1.459066565,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,SRO,CUNI,N,N,N,N,N,,76.42,,,,,,34.58,22.47,25.89,1.53894081,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,FURO,CUNI,N,N,N,N,N,,155.42,,,,,,47.85,24.78,31.08,1.930992736,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SF,FURO,CUNI,Y,Y,N,N,N,,43.47,,,,,,28.96,17.37,22.74,1.667242372,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SF,FAC,CUNI,Y,Y,N,N,Y,,146.3,,,,,,48.65,26.31,42.54,1.849106803,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SF,FAC,CUNI,N,N,N,N,N,,145.78,,,,,,53.71,15.67,42.11,3.427568602,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SSY,FAC,CUNI,Y,Y,N,N,N,,155.73,,,,,,50.25,16.81,43.76,2.989292088,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,SRO,CBI,Y,N,N,Y,Y,,294.4,,,,,,78.24,42.6,50.24,1.836619718,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,SRO,CBI,N,N,N,N,N,,177.62,,,,,,33.41,37.12,34.22,0.900053879,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DSF,SRO,CBI,N,N,N,Y,Y,,30.24,,,,,,41.23,13.1,15.62,3.147328244,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DSF,SRO,CBI,N,Y,Y,Y,Y,,122.3,,,,,,52.43,24.6,31.2,2.131300813,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FURO,CBI,N,N,N,Y,N,,272.17,,,,,,51.24,29.1,32.97,1.760824742,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FURO,CBI,N,N,N,Y,N,,164.91,,,,,,75.21,24.71,29.06,3.043707001,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,FURO,CBI,Y,Y,N,N,Y,,133.41,,,,,,39.76,21.78,34.92,1.825528007,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DSF,FURO,CBI,Y,Y,N,N,Y,,200.42,,,,,,63.21,32.4,41.52,1.950925926,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FAC,CBI,Y,Y,Y,N,N,,74.65,,,,,,42.37,20.97,21.39,2.020505484,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FAC,CBI,N,N,Y,N,N,,164.31,,,,,,61.28,19.12,29.43,3.205020921,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,FAC,CBI,N,N,N,Y,Y,,88.93,,,,,,42.35,19.54,39.54,2.167349028,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DSF,FAC,CBI,Y,N,N,Y,N,,240.5,,,,,,59.72,34.54,50.21,1.729009844,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DSF,FAC,CBI,N,N,N,N,N,,290.85,,,,,,61.32,40.24,51.78,1.523856859,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,MFAC,CBI,N,N,N,N,N,,216.98,,,,,,31.67,30.03,43.77,1.054612055,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,ID,ST,CON,BLF,NFO,LTB,PLA,CU,,,,,,,,,,,17.12,43.15,20.01,2.156421789,6.24,4.54,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,UNI,PLF,NFO,LTB,PLA,CU,,,,,,,,,,,11.1,54.66,11.78,4.640067912,6.32,5.1,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,HI,EV,SAP,BLF,NFO,PUNB,PLA,CU,,,,,,,,,,,47.24,48.24,22.06,2.186763373,10.45,5.02,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,UNI,BLF,NFO,PUNB,PLA,CU,,,,,,,,,,,16.1,48.06,18.75,2.5632,8.24,1.98,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CON,LF,NFO,PUNB,PLA,CU,,,,,,,,,,,0.97,22.6,5.3,4.264150943,1.44,1.08,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,ST,CON,LF,NFO,PUNB,PLA,CU,,,,,,,,,,,4.91,33.97,9.12,3.724780702,3.12,1.59,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,CON,LF,NFO,PUNB,PLA,CU,,,,,,,,,,,3.72,38.61,5.84,6.61130137,6.12,1.13,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,LF,NFO,PUNB,PLA,CU,,,,,,,,,,,5.64,41.16,12.6,3.266666667,4.16,2.18,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CON,LF,DB,PUNB,PLA,CU,,,,,,,,,,,2.73,34.67,8.31,4.172081829,3.21,1.1,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,ID,ST,UNI,LF,NFO,LTB,FTS,CU,,,,,,,,,,,23.91,52.13,25.83,2.018195896,6.89,6.42,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,CON,BLF,NFO,STB,FTS,CU,,,,,,,,,,,10.04,52.88,19.8,2.670707071,4.12,2.64,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CE,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,16.25,50.18,17.1,2.934502924,11.24,10.93,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,VB,BI,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,6.72,40.24,13.11,3.069412662,5.82,4.06,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,HI,EV,CON,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,38.47,58.64,23.17,2.530858869,8.26,4.19,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,ST,BI,BLF,NFO,LOB,PLA,NCU,,,,,,,,,,,4.76,34.96,12.15,2.877366255,4.06,2.09,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDOC,FE,DI,CON,BLF,NFO,LOB,PLA,NCU,,,,,,,,,,,17.25,53.1,14.85,3.575757576,6.11,4.21,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,DI,CON,PBF,RCB,TOB,PLA,NCU,,,,,,,,,,,51.24,79.65,23.52,3.386479592,11.25,3.71,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,VB,UNI,BLF,RCB,TOB,PLA,NCU,,,,,,,,,,,9.86,53.14,13.46,3.947994056,5.42,2.46,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,CE,BLF,NFO,STB,PLA,NCU,,,,,,,,,,,11.21,55.61,13.1,4.245038168,51.29,3.15,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,EV,BI,BF,NFO,SB,PLA,NCU,,,,,,,,,,,66.21,87.14,31.52,2.764593909,10.97,0.97,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,VB,CON,BLF,NFO,SB,PLA,NCU,,,,,,,,,,,16.14,61.18,14.25,4.293333333,6.12,1.8,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,DI,UNI,PBF,NFO,PUNB,PLA,NCU,,,,,,,,,,,11.2,44.34,12.3,3.604878049,6.13,6.72,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,EV,CON,BLF,NFO,PUNB,PLA,NCU,,,,,,,,,,,5.12,43.21,12.31,3.510154346,5.72,2.01,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,VB,UNI,BLF,NFO,PUNB,PLA,NCU,,,,,,,,,,,4.86,36.07,8.95,4.030167598,4.99,3.92,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,CON,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,4.87,43.21,7.13,6.060308555,4.92,1.31,,,,,,,,Breest and Gerken (2008)
